,nome,estado,latitude,longitude
1859,Frei Inocêncio,31,-18.5556,-41.9121
1860,Frei Lagonegro,31,-18.1751,-42.7617
1861,Frei Martinho,25,-6.39759,-36.4526
1862,Frei Miguelinho,26,-7.93918,-35.9113
1863,Frei Paulo,28,-10.5513,-37.5279
1864,Frei Rogério,42,-27.175,-50.8076
1865,Fronteira,31,-20.2748,-49.1984
1866,Fronteira dos Vales,31,-16.8898,-40.923
1867,Fronteiras,22,-7.08173,-40.6146
1868,Fruta de Leite,31,-16.1225,-42.5288
1869,Frutal,31,-20.0259,-48.9355
1870,Frutuoso Gomes,24,-6.15669,-37.8375
1871,Fundão,32,-19.937,-40.4078
1872,Funilândia,31,-19.3661,-44.061
1873,Gabriel Monteiro,35,-21.5294,-50.5573
1874,Gado Bravo,25,-7.58279,-35.7899
1875,Gália,35,-22.2918,-49.5504
1876,Galiléia,31,-19.0005,-41.5387
1877,Galinhos,24,-5.0909,-36.2754
1878,Galvão,42,-26.4549,-52.6875
1879,Gameleira,26,-8.5798,-35.3846
1880,Gameleira de Goiás,52,-16.4854,-48.6454
1881,Gameleiras,31,-15.0829,-43.125
1882,Gandu,29,-13.7441,-39.4747
1883,Garanhuns,26,-8.88243,-36.4966
1884,Gararu,28,-9.9722,-37.0869
1885,Garça,35,-22.2125,-49.6546
1886,Garibaldi,43,-29.259,-51.5352
1887,Garopaba,42,-28.0275,-48.6192
1888,Garrafão do Norte,15,-1.92986,-47.0505
1889,Garruchos,43,-28.1944,-55.6383
1890,Garuva,42,-26.0292,-48.852
1891,Gaspar,42,-26.9336,-48.9534
1892,Gastão Vidigal,35,-20.7948,-50.1912
1893,Gaúcha do Norte,51,-13.2443,-53.0809
1894,Gaurama,43,-27.5856,-52.0915
1895,Gavião,29,-11.4688,-39.7757
1896,Gavião Peixoto,35,-21.8367,-48.4957
1897,Geminiano,22,-7.15476,-41.3409
1898,General Câmara,43,-29.9032,-51.7612
1899,General Carneiro,51,-15.7094,-52.7574
1900,General Carneiro,41,-26.425,-51.3172
1901,General Maynard,28,-10.6835,-36.9838
1902,General Salgado,35,-20.6485,-50.364
1903,General Sampaio,23,-4.04351,-39.454
1904,Gentil,43,-28.4316,-52.0337
1905,Gentio do Ouro,29,-11.4342,-42.5077
1906,Getulina,35,-21.7961,-49.9312
1907,Getúlio Vargas,43,-27.8911,-52.2294
1908,Gilbués,22,-9.83001,-45.3423
1909,Girau do Ponciano,27,-9.88404,-36.8316
1910,Giruá,43,-28.0297,-54.3517
1911,Glaucilândia,31,-16.8481,-43.692
1912,Glicério,35,-21.3812,-50.2123
1913,Glória,29,-9.34382,-38.2544
1914,Glória D'Oeste,51,-15.768,-58.3108
1915,Glória de Dourados,50,-22.4136,-54.2335
1916,Glória do Goitá,26,-8.00568,-35.2904
1917,Glorinha,43,-29.8798,-50.7734
1918,Godofredo Viana,21,-1.40259,-45.7795
1919,Godoy Moreira,41,-24.173,-51.9246
1920,Goiabeira,31,-18.9807,-41.2235
1921,Goianá,31,-21.536,-43.1957
1922,Goiana,26,-7.5606,-34.9959
1923,Goianápolis,52,-16.5098,-49.0234
1924,Goiandira,52,-18.1352,-48.0875
1925,Goianésia,52,-15.3118,-49.1162
1926,Goianésia do Pará,15,-3.84338,-49.0974
1927,Goiânia,52,-16.6864,-49.2643
1928,Goianinha,24,-6.26486,-35.1943
1929,Goianira,52,-16.4947,-49.427
1930,Goianorte,17,-8.77413,-48.9313
1931,Goiás,52,-15.9333,-50.14
1932,Goiatins,17,-7.71478,-47.3252
1933,Goiatuba,52,-18.0105,-49.3658
1934,Goioerê,41,-24.1835,-53.0248
1935,Goioxim,41,-25.1927,-51.9911
1936,Gonçalves,31,-22.6545,-45.8556
1937,Gonçalves Dias,21,-5.1475,-44.3013
1938,Gongogi,29,-14.3195,-39.469
1939,Gonzaga,31,-18.8196,-42.4769
1940,Gouveia,31,-18.4519,-43.7423
1941,Gouvelândia,52,-18.6238,-50.0805
1942,Governador Archer,21,-5.02078,-44.2754
1943,Governador Celso Ramos,42,-27.3172,-48.5576
1944,Governador Dix-Sept Rosado,24,-5.44887,-37.5183
1945,Governador Edison Lobão,21,-5.74973,-47.3646
1946,Governador Eugênio Barros,21,-5.31897,-44.2469
1947,Governador Jorge Teixeira,11,-10.61,-62.7371
1948,Governador Lindenberg,32,-19.1864,-40.4473
1949,Governador Luiz Rocha,21,-5.47835,-44.0774
1950,Governador Mangabeira,29,-12.5994,-39.0412
1951,Governador Newton Bello,21,-3.43245,-45.6619
1952,Governador Nunes Freire,21,-2.12899,-45.8777
1953,Governador Valadares,31,-18.8545,-41.9555
1954,Graça,23,-4.04422,-40.749
1955,Graça Aranha,21,-5.40547,-44.3358
1956,Gracho Cardoso,28,-10.2252,-37.2006
1957,Grajaú,21,-5.81367,-46.1462
1958,Gramado,43,-29.3734,-50.8762
1959,Gramado dos Loureiros,43,-27.4429,-52.9149
1960,Gramado Xavier,43,-29.2706,-52.5795
1961,Grandes Rios,41,-24.1466,-51.5094
1962,Granito,26,-7.70711,-39.615
1963,Granja,23,-3.12788,-40.8372
1964,Granjeiro,23,-6.88134,-39.2144
1965,Grão Mogol,31,-16.5662,-42.8923
1966,Grão Pará,42,-28.1809,-49.2252
1967,Gravatá,26,-8.21118,-35.5675
1968,Gravataí,43,-29.9413,-50.9869
1969,Gravatal,42,-28.3208,-49.0427
1970,Groaíras,23,-3.91787,-40.3852
1971,Grossos,24,-4.98068,-37.1621
1972,Grupiara,31,-18.5003,-47.7318
1973,Guabiju,43,-28.5421,-51.6948
1974,Guabiruba,42,-27.0808,-48.9804
1975,Guaçuí,32,-20.7668,-41.6734
1976,Guadalupe,22,-6.78285,-43.5594
1977,Guaíba,43,-30.1086,-51.3233
1978,Guaiçara,35,-21.6195,-49.8013
1979,Guaimbê,35,-21.9091,-49.8986
1980,Guaíra,35,-20.3196,-48.312
1981,Guaíra,41,-24.085,-54.2573
1982,Guairaçá,41,-22.932,-52.6906
1983,Guaiúba,23,-4.04057,-38.6404
1984,Guajará,13,-7.53797,-72.5907
1985,Guajará-Mirim,11,-10.7889,-65.3296
1986,Guajeru,29,-14.5467,-41.9381
1987,Guamaré,24,-5.10619,-36.3222
1988,Guamiranga,41,-25.1912,-50.8021
1989,Guanambi,29,-14.2231,-42.7799
1990,Guanhães,31,-18.7713,-42.9312
1991,Guapé,31,-20.7631,-45.9152
1992,Guapiaçu,35,-20.7959,-49.2172
1993,Guapiara,35,-24.1892,-48.5295
1994,Guapimirim,33,-22.5347,-42.9895
1995,Guapirama,41,-23.5203,-50.0407
1996,Guapó,52,-16.8297,-49.5345
1997,Guaporé,43,-28.8399,-51.8895
1998,Guaporema,41,-23.3402,-52.7786
1999,Guará,35,-20.4302,-47.8236
2000,Guarabira,25,-6.85064,-35.485
2001,Guaraçaí,35,-21.0292,-51.2119
2002,Guaraci,35,-20.4977,-48.9391
2003,Guaraci,41,-22.9694,-51.6504
2004,Guaraciaba,31,-20.5716,-43.0094
2005,Guaraciaba,42,-26.6042,-53.5243
2006,Guaraciaba do Norte,23,-4.15814,-40.7476
2007,Guaraciama,31,-17.0142,-43.6675
2008,Guaraí,17,-8.83543,-48.5114
2009,Guaraíta,52,-15.6121,-50.0265
2010,Guaramiranga,23,-4.26248,-38.932
2011,Guaramirim,42,-26.4688,-49.0026
2012,Guaranésia,31,-21.3009,-46.7964
2013,Guarani,31,-21.3563,-43.0328
2014,Guarani d'Oeste,35,-20.0746,-50.3411
2015,Guarani das Missões,43,-28.1491,-54.5629
2016,Guarani de Goiás,52,-13.9421,-46.4868
2017,Guaraniaçu,41,-25.0968,-52.8755
2018,Guarantã,35,-21.8942,-49.5914
2019,Guarantã do Norte,51,-9.96218,-54.9121
2020,Guarapari,32,-20.6772,-40.5093
2021,Guarapuava,41,-25.3902,-51.4623
2022,Guaraqueçaba,41,-25.3071,-48.3204
2023,Guarará,31,-21.7304,-43.0334
2024,Guararapes,35,-21.2544,-50.6453
2025,Guararema,35,-23.4112,-46.0369
2026,Guaratinga,29,-16.5833,-39.7847
2027,Guaratinguetá,35,-22.8075,-45.1938
2028,Guaratuba,41,-25.8817,-48.5752
2029,Guarda-Mor,31,-17.7673,-47.0998
2030,Guareí,35,-23.3714,-48.1837
2031,Guariba,35,-21.3594,-48.2316
2032,Guaribas,22,-9.38647,-43.6943
2033,Guarinos,52,-14.7292,-49.7006
2034,Guarujá,35,-23.9888,-46.258
2035,Guarujá do Sul,42,-26.3858,-53.5296
2036,Guarulhos,35,-23.4538,-46.5333
2037,Guatambú,42,-27.1341,-52.7887
2038,Guatapará,35,-21.4944,-48.0356
2039,Guaxupé,31,-21.305,-46.7081
2040,Guia Lopes da Laguna,50,-21.4583,-56.1117
2041,Guidoval,31,-21.155,-42.7887
2042,Guimarães,21,-2.12755,-44.602
2043,Guimarânia,31,-18.8425,-46.7901
2044,Guiratinga,51,-16.346,-53.7575
2045,Guiricema,31,-21.0098,-42.7207
2046,Gurinhatã,31,-19.2143,-49.7876
2047,Gurinhém,25,-7.1233,-35.4222
2048,Gurjão,25,-7.24833,-36.4923
2049,Gurupá,15,-1.41412,-51.6338
2050,Gurupi,17,-11.7279,-49.068
2051,Guzolândia,35,-20.6467,-50.6645
2052,Harmonia,43,-29.5456,-51.4185
2053,Heitoraí,52,-15.719,-49.8268
2054,Heliodora,31,-22.0644,-45.5453
2055,Heliópolis,29,-10.6825,-38.2907
2056,Herculândia,35,-22.0038,-50.3907
2057,Herval,43,-32.024,-53.3944
2058,Herval d'Oeste,42,-27.1903,-51.4917
2059,Herveiras,43,-29.4552,-52.6553
2060,Hidrolândia,52,-16.9626,-49.2265
2061,Hidrolândia,23,-4.40958,-40.4056
2062,Hidrolina,52,-14.7261,-49.4634
2063,Holambra,35,-22.6405,-47.0487
2064,Honório Serpa,41,-26.139,-52.3848
2065,Horizonte,23,-4.1209,-38.4707
2066,Horizontina,43,-27.6282,-54.3053
2067,Hortolândia,35,-22.8529,-47.2143
2068,Hugo Napoleão,22,-5.9886,-42.5598
2069,Hulha Negra,43,-31.4067,-53.8667
2070,Humaitá,43,-27.5691,-53.9695
2071,Humaitá,13,-7.51171,-63.0327
2072,Humberto de Campos,21,-2.59828,-43.4649
2073,Iacanga,35,-21.8896,-49.031
2074,Iaciara,52,-14.1011,-46.6335
2075,Iacri,35,-21.8572,-50.6932
2076,Iaçu,29,-12.7666,-40.2056
2077,Iapu,31,-19.4387,-42.2147
2078,Iaras,35,-22.8682,-49.1634
2079,Iati,26,-9.04559,-36.8498
2080,Ibaiti,41,-23.8478,-50.1932
2081,Ibarama,43,-29.4203,-53.1295
2082,Ibaretama,23,-4.80376,-38.7501
2083,Ibaté,35,-21.9584,-47.9882
2084,Ibateguara,27,-8.97823,-35.9373
2085,Ibatiba,32,-20.2347,-41.5087
2086,Ibema,41,-25.1193,-53.0072
2087,Ibertioga,31,-21.433,-43.9639
2088,Ibiá,31,-19.4749,-46.5474
2089,Ibiaçá,43,-28.0566,-51.8599
2090,Ibiaí,31,-16.8591,-44.9046
2091,Ibiam,42,-27.1847,-51.2352
2092,Ibiapina,23,-3.92403,-40.8911
2093,Ibiara,25,-7.47957,-38.4059
2094,Ibiassucê,29,-14.2711,-42.257
2095,Ibicaraí,29,-14.8579,-39.5914
2096,Ibicaré,42,-27.0881,-51.3681
2097,Ibicoara,29,-13.4059,-41.284
2098,Ibicuí,29,-14.845,-39.9879
2099,Ibicuitinga,23,-4.96999,-38.6362
2100,Ibimirim,26,-8.54026,-37.7032
2101,Ibipeba,29,-11.6438,-42.0195
2102,Ibipitanga,29,-12.8804,-42.4856
2103,Ibiporã,41,-23.2659,-51.0522
2104,Ibiquera,29,-12.6444,-40.9338
2105,Ibirá,35,-21.083,-49.2448
2106,Ibiracatu,31,-15.6605,-44.1667
2107,Ibiraci,31,-20.4611,-47.1222
2108,Ibiraçu,32,-19.8366,-40.3732
2109,Ibiraiaras,43,-28.3741,-51.6377
2110,Ibirajuba,26,-8.57633,-36.1812
2111,Ibirama,42,-27.0547,-49.5193
2112,Ibirapitanga,29,-14.1649,-39.3787
2113,Ibirapuã,29,-17.6832,-40.1129
2114,Ibirapuitã,43,-28.6247,-52.5158
2115,Ibirarema,35,-22.8185,-50.0739
2116,Ibirataia,29,-14.0643,-39.6459
2117,Ibirité,31,-20.0252,-44.0569
2118,Ibirubá,43,-28.6302,-53.0961
2119,Ibitiara,29,-12.6502,-42.2179
2120,Ibitinga,35,-21.7562,-48.8319
2121,Ibitirama,32,-20.5466,-41.6667
2122,Ibititá,29,-11.5414,-41.9748
2123,Ibitiúra de Minas,31,-22.0604,-46.4368
2124,Ibituruna,31,-21.1541,-44.7479
2125,Ibiúna,35,-23.6596,-47.223
2126,Ibotirama,29,-12.1779,-43.2167
2127,Icapuí,23,-4.71206,-37.3531
2128,Içara,42,-28.7132,-49.3087
2129,Icaraí de Minas,31,-16.214,-44.9034
2130,Icaraíma,41,-23.3944,-53.615
2131,Icatu,21,-2.77206,-44.0501
2132,Icém,35,-20.3391,-49.1915
2133,Ichu,29,-11.7431,-39.1905
2134,Icó,23,-6.39627,-38.8554
2135,Iconha,32,-20.7913,-40.8132
2136,Ielmo Marinho,24,-5.82447,-35.55
2137,Iepê,35,-22.6602,-51.0779
2138,Igaci,27,-9.53768,-36.6372
2139,Igaporã,29,-13.774,-42.7155
2140,Igaraçu do Tietê,35,-22.509,-48.5597
2141,Igaracy,25,-7.17184,-38.1478
2142,Igarapava,35,-20.0407,-47.7466
2143,Igarapé,31,-20.0707,-44.2994
2144,Igarapé do Meio,21,-3.65771,-45.2114
2145,Igarapé Grande,21,-4.6625,-44.8558
2146,Igarapé-Açu,15,-1.12539,-47.626
2147,Igarapé-Miri,15,-1.97533,-48.9575
2148,Igarassu,26,-7.82881,-34.9013
2149,Igaratá,35,-23.2037,-46.157
2150,Igaratinga,31,-19.9476,-44.7063
2151,Igrapiúna,29,-13.8295,-39.1361
2152,Igreja Nova,27,-10.1235,-36.6597
2153,Igrejinha,43,-29.5693,-50.7919
2154,Iguaba Grande,33,-22.8495,-42.2299
2155,Iguaí,29,-14.7528,-40.0894
2156,Iguape,35,-24.699,-47.5537
2157,Iguaraçu,41,-23.1949,-51.8256
2158,Iguaracy,26,-7.83222,-37.5082
2159,Iguatama,31,-20.1776,-45.7111
2160,Iguatemi,50,-23.6736,-54.5637
2161,Iguatu,23,-6.36281,-39.2892
2162,Iguatu,41,-24.7153,-53.0827
2163,Ijaci,31,-21.1738,-44.9233
2164,Ijuí,43,-28.388,-53.92
2165,Ilha Comprida,35,-24.7307,-47.5383
2166,Ilha das Flores,28,-10.4425,-36.5479
2167,Ilha de Itamaracá,26,-7.74766,-34.8303
2168,Ilha Grande,22,-2.85774,-41.8186
2169,Ilha Solteira,35,-20.4326,-51.3426
2170,Ilhabela,35,-23.7785,-45.3552
2171,Ilhéus,29,-14.793,-39.046
2172,Ilhota,42,-26.9023,-48.8251
2173,Ilicínea,31,-20.9402,-45.8308
2174,Ilópolis,43,-28.9282,-52.1258
2175,Imaculada,25,-7.3889,-37.5079
2176,Imaruí,42,-28.3339,-48.817
2177,Imbaú,41,-24.448,-50.7533
2178,Imbé,43,-29.9753,-50.1281
2179,Imbé de Minas,31,-19.6017,-41.9695
2180,Imbituba,42,-28.2284,-48.6659
2181,Imbituva,41,-25.2285,-50.5989
2182,Imbuia,42,-27.4908,-49.4218
2183,Imigrante,43,-29.3508,-51.7748
2184,Imperatriz,21,-5.51847,-47.4777
2185,Inácio Martins,41,-25.5704,-51.0769
2186,Inaciolândia,52,-18.4869,-49.9888
2187,Inajá,26,-8.90206,-37.8351
2188,Inajá,41,-22.7509,-52.1995
2189,Inconfidentes,31,-22.3136,-46.3264
2190,Indaiabira,31,-15.4911,-42.2005
2191,Indaial,42,-26.8992,-49.2354
2192,Indaiatuba,35,-23.0816,-47.2101
2193,Independência,43,-27.8354,-54.1886
2194,Independência,23,-5.38789,-40.3085
2195,Indiana,35,-22.1738,-51.2555
2196,Indianópolis,41,-23.4762,-52.6989
2197,Indianópolis,31,-19.0341,-47.9155
2198,Indiaporã,35,-19.979,-50.2909
2199,Indiara,52,-17.1387,-49.9862
2200,Indiaroba,28,-11.5157,-37.515
2201,Indiavaí,51,-15.4921,-58.5802
2202,Ingá,25,-7.28144,-35.605
2203,Ingaí,31,-21.4024,-44.9152
2204,Ingazeira,26,-7.66909,-37.4576
2205,Inhacorá,43,-27.8752,-54.015
2206,Inhambupe,29,-11.781,-38.355
2207,Inhangapi,15,-1.4349,-47.9114
2208,Inhapi,27,-9.22594,-37.7509
2209,Inhapim,31,-19.5476,-42.1147
2210,Inhaúma,31,-19.4898,-44.3934
2211,Inhuma,22,-6.665,-41.7041
2212,Inhumas,52,-16.3611,-49.5001
2213,Inimutaba,31,-18.7271,-44.3584
2214,Inocência,50,-19.7277,-51.9281
2215,Inúbia Paulista,35,-21.7695,-50.9633
2216,Iomerê,42,-27.0019,-51.2442
2217,Ipaba,31,-19.4158,-42.4139
2218,Ipameri,52,-17.7215,-48.1581
2219,Ipanema,31,-19.7992,-41.7164
2220,Ipanguaçu,24,-5.48984,-36.8501
2221,Ipaporanga,23,-4.89764,-40.7537
2222,Ipatinga,31,-19.4703,-42.5476
2223,Ipaumirim,23,-6.78265,-38.7179
2224,Ipaussu,35,-23.0575,-49.6279
2225,Ipê,43,-28.8171,-51.2859
2226,Ipecaetá,29,-12.3028,-39.3069
2227,Iperó,35,-23.3513,-47.6927
2228,Ipeúna,35,-22.4355,-47.7151
2229,Ipiaçu,31,-18.6927,-49.9436
2230,Ipiaú,29,-14.1226,-39.7353
2231,Ipiguá,35,-20.6557,-49.3842
2232,Ipirá,29,-12.1561,-39.7359
2233,Ipira,42,-27.4038,-51.7758
2234,Ipiranga,41,-25.0238,-50.5794
2235,Ipiranga de Goiás,52,-15.1689,-49.6695
2236,Ipiranga do Norte,51,-12.2408,-56.1531
2237,Ipiranga do Piauí,22,-6.82421,-41.7381
2238,Ipiranga do Sul,43,-27.9404,-52.4271
2239,Ipixuna,13,-7.04791,-71.6934
2240,Ipixuna do Pará,15,-2.55992,-47.5059
2241,Ipojuca,26,-8.39303,-35.0609
2242,Iporã,41,-24.0083,-53.706
2243,Iporá,52,-16.4398,-51.118
2244,Iporã do Oeste,42,-26.9854,-53.5355
2245,Iporanga,35,-24.5847,-48.5971
2246,Ipu,23,-4.31748,-40.7059
2247,Ipuã,35,-20.4438,-48.0129
2248,Ipuaçu,42,-26.635,-52.4556
2249,Ipubi,26,-7.64505,-40.1476
2250,Ipueira,24,-6.80596,-37.2045
2251,Ipueiras,17,-11.2329,-48.46
2252,Ipueiras,23,-4.53802,-40.7118
2253,Ipuiúna,31,-22.1013,-46.1915
2254,Ipumirim,42,-27.0772,-52.1289
2255,Ipupiara,29,-11.8219,-42.6179
2256,Iracema,14,2.18305,-61.0415
2257,Iracema,23,-5.8124,-38.2919
2258,Iracema do Oeste,41,-24.4262,-53.3528
2259,Iracemápolis,35,-22.5832,-47.523
2260,Iraceminha,42,-26.8215,-53.2767
2261,Iraí,43,-27.1951,-53.2543
2262,Iraí de Minas,31,-18.9819,-47.461
2263,Irajuba,29,-13.2563,-40.0848
2264,Iramaia,29,-13.2902,-40.9595
2265,Iranduba,13,-3.27479,-60.19
2266,Irani,42,-27.0287,-51.9012
2267,Irapuã,35,-21.2768,-49.4164
2268,Irapuru,35,-21.5684,-51.3472
2269,Iraquara,29,-12.2429,-41.6155
2270,Irará,29,-12.0504,-38.7631
2271,Irati,41,-25.4697,-50.6493
2272,Irati,42,-26.6539,-52.8955
2273,Irauçuba,23,-3.74737,-39.7843
2274,Irecê,29,-11.3033,-41.8535
2275,Iretama,41,-24.4253,-52.1012
2276,Irineópolis,42,-26.242,-50.7957
2277,Irituia,15,-1.76984,-47.446
2278,Irupi,32,-20.3501,-41.6444
2279,Isaías Coelho,22,-7.73597,-41.6735
2280,Israelândia,52,-16.3144,-50.9087
2281,Itá,42,-27.2907,-52.3212
2282,Itaara,43,-29.6013,-53.7725
2283,Itabaiana,25,-7.33167,-35.3317
2284,Itabaiana,28,-10.6826,-37.4273
2285,Itabaianinha,28,-11.2693,-37.7875
2286,Itabela,29,-16.5732,-39.5593
2287,Itaberá,35,-23.8638,-49.14
2288,Itaberaba,29,-12.5242,-40.3059
2289,Itaberaí,52,-16.0206,-49.806
2290,Itabi,28,-10.1248,-37.1056
2291,Itabira,31,-19.6239,-43.2312
2292,Itabirinha,31,-18.5712,-41.234
2293,Itabirito,31,-20.2501,-43.8038
2294,Itaboraí,33,-22.7565,-42.8639
2295,Itabuna,29,-14.7876,-39.2781
2296,Itacajá,17,-8.39293,-47.7726
2297,Itacambira,31,-17.0625,-43.3069
2298,Itacarambi,31,-15.089,-44.095
2299,Itacaré,29,-14.2784,-38.9959
2300,Itacoatiara,13,-3.13861,-58.4449
2301,Itacuruba,26,-8.82231,-38.6975
2302,Itacurubi,43,-28.7913,-55.2447
2303,Itaeté,29,-12.9831,-40.9677
2304,Itagi,29,-14.1615,-40.0131
2305,Itagibá,29,-14.2782,-39.8449
2306,Itagimirim,29,-16.0819,-39.6133
2307,Itaguaçu,32,-19.8018,-40.8601
2308,Itaguaçu da Bahia,29,-11.0147,-42.3997
2309,Itaguaí,33,-22.8636,-43.7798
2310,Itaguajé,41,-22.6183,-51.9674
2311,Itaguara,31,-20.3947,-44.4875
2312,Itaguari,52,-15.918,-49.6071
2313,Itaguaru,52,-15.7565,-49.6354
2314,Itaguatins,17,-5.77267,-47.4864
2315,Itaí,35,-23.4213,-49.092
2316,Itaíba,26,-8.94569,-37.4173
2317,Itaiçaba,23,-4.67146,-37.833
2318,Itainópolis,22,-7.44336,-41.4687
2319,Itaiópolis,42,-26.339,-49.9092
2320,Itaipava do Grajaú,21,-5.14252,-45.7877
2321,Itaipé,31,-17.4014,-41.6697
2322,Itaipulândia,41,-25.1366,-54.3001
2323,Itaitinga,23,-3.96577,-38.5298
2324,Itaituba,15,-4.2667,-55.9926
2325,Itajá,24,-5.63894,-36.8712
2326,Itajá,52,-19.0673,-51.5495
2327,Itajaí,42,-26.9101,-48.6705
2328,Itajobi,35,-21.3123,-49.0629
2329,Itaju,35,-21.9857,-48.8116
2330,Itaju do Colônia,29,-15.1366,-39.7283
2331,Itajubá,31,-22.4225,-45.4598
2332,Itajuípe,29,-14.6788,-39.3698
2333,Italva,33,-21.4296,-41.7014
2334,Itamaraju,29,-17.0378,-39.5386
2335,Itamarandiba,31,-17.8552,-42.8561
2336,Itamarati,13,-6.43852,-68.2437
2337,Itamarati de Minas,31,-21.4179,-42.813
2338,Itamari,29,-13.7782,-39.683
2339,Itambacuri,31,-18.035,-41.683
2340,Itambaracá,41,-23.0181,-50.4097
2341,Itambé,41,-23.6601,-51.9912
2342,Itambé,26,-7.41403,-35.0963
2343,Itambé,29,-15.2429,-40.63
2344,Itambé do Mato Dentro,31,-19.4158,-43.3182
2345,Itamogi,31,-21.0758,-47.046
2346,Itamonte,31,-22.2859,-44.868
2347,Itanagra,29,-12.2614,-38.0436
2348,Itanhaém,35,-24.1736,-46.788
2349,Itanhandu,31,-22.2942,-44.9382
2350,Itanhangá,51,-12.2259,-56.6463
2351,Itanhém,29,-17.1642,-40.3321
2352,Itanhomi,31,-19.1736,-41.863
2353,Itaobim,31,-16.5571,-41.5017
2354,Itaóca,35,-24.6393,-48.8413
2355,Itaocara,33,-21.6748,-42.0758
2356,Itapaci,52,-14.9522,-49.5511
2357,Itapagipe,31,-19.9062,-49.3781
2358,Itapajé,23,-3.68314,-39.5855
2359,Itaparica,29,-12.8932,-38.68
2360,Itapé,29,-14.8876,-39.4239
2361,Itapebi,29,-15.9551,-39.5329
2362,Itapecerica,31,-20.4704,-45.127
2363,Itapecerica da Serra,35,-23.7161,-46.8572
2364,Itapecuru Mirim,21,-3.40202,-44.3508
2365,Itapejara d'Oeste,41,-25.9619,-52.8152
2366,Itapema,42,-27.0861,-48.616
2367,Itapemirim,32,-21.0095,-40.8307
2368,Itaperuçu,41,-25.2193,-49.3454
2369,Itaperuna,33,-21.1997,-41.8799
2370,Itapetim,26,-7.37178,-37.1863
2371,Itapetinga,29,-15.2475,-40.2482
2372,Itapetininga,35,-23.5886,-48.0483
2373,Itapeva,35,-23.9788,-48.8764
2374,Itapeva,31,-22.7665,-46.2241
2375,Itapevi,35,-23.5488,-46.9327
2376,Itapicuru,29,-11.3088,-38.2262
2377,Itapipoca,23,-3.49933,-39.5836
2378,Itapira,35,-22.4357,-46.8224
2379,Itapiranga,13,-2.74081,-58.0293
2380,Itapiranga,42,-27.1659,-53.7166
2381,Itapirapuã,52,-15.8205,-50.6094
2382,Itapirapuã Paulista,35,-24.572,-49.1661
2383,Itapiratins,17,-8.37982,-48.1072
2384,Itapissuma,26,-7.76798,-34.8971
2385,Itapitanga,29,-14.4139,-39.5657
2386,Itapiúna,23,-4.55516,-38.9281
2387,Itapoá,42,-26.1158,-48.6182
2388,Itápolis,35,-21.5942,-48.8149
2389,Itaporã,50,-22.08,-54.7934
2390,Itaporã do Tocantins,17,-8.57172,-48.6895
2391,Itaporanga,35,-23.7043,-49.4819
2392,Itaporanga,25,-7.30202,-38.1504
2393,Itaporanga d'Ajuda,28,-10.99,-37.3078
2394,Itapororoca,25,-6.82374,-35.2406
2395,Itapuã do Oeste,11,-9.19687,-63.1809
2396,Itapuca,43,-28.7768,-52.1693
2397,Itapuí,35,-22.2324,-48.7197
2398,Itapura,35,-20.6419,-51.5063
2399,Itapuranga,52,-15.5606,-49.949
2400,Itaquaquecetuba,35,-23.4835,-46.3457
2401,Itaquara,29,-13.4459,-39.9378
2402,Itaqui,43,-29.1311,-56.5515
2403,Itaquiraí,50,-23.4779,-54.187
2404,Itaquitinga,26,-7.66373,-35.1002
2405,Itarana,32,-19.875,-40.8753
2406,Itarantim,29,-15.6528,-40.065
2407,Itararé,35,-24.1085,-49.3352
2408,Itarema,23,-2.9248,-39.9167
2409,Itariri,35,-24.2834,-47.1736
2410,Itarumã,52,-18.7646,-51.3485
2411,Itati,43,-29.4974,-50.1016
2412,Itatiaia,33,-22.4897,-44.5675
2413,Itatiaiuçu,31,-20.1983,-44.4211
2414,Itatiba,35,-23.0035,-46.8464
2415,Itatiba do Sul,43,-27.3846,-52.4538
2416,Itatim,29,-12.7099,-39.6952
2417,Itatinga,35,-23.1047,-48.6157
2418,Itatira,23,-4.52608,-39.6202
2419,Itatuba,25,-7.38115,-35.638
2420,Itaú,24,-5.8363,-37.9912
2421,Itaú de Minas,31,-20.7375,-46.7525
2422,Itaúba,51,-11.0614,-55.2766
2423,Itaubal,16,0.602185,-50.6996
2424,Itauçu,52,-16.2029,-49.6109
2425,Itaueira,22,-7.59989,-43.0249
2426,Itaúna,31,-20.0818,-44.5801
2427,Itaúna do Sul,41,-22.7289,-52.8874
2428,Itaverava,31,-20.6769,-43.6141
2429,Itinga,31,-16.61,-41.7672
2430,Itinga do Maranhão,21,-4.45293,-47.5235
2431,Itiquira,51,-17.2147,-54.1422
2432,Itirapina,35,-22.2562,-47.8166
2433,Itirapuã,35,-20.6416,-47.2194
2434,Itiruçu,29,-13.529,-40.1472
2435,Itiúba,29,-10.6948,-39.8446
2436,Itobi,35,-21.7309,-46.9743
2437,Itororó,29,-15.11,-40.0684
2438,Itu,35,-23.2544,-47.2927
2439,Ituaçu,29,-13.8107,-41.3003
2440,Ituberá,29,-13.7249,-39.1481
2441,Itueta,31,-19.3999,-41.1746
2442,Ituiutaba,31,-18.9772,-49.4639
2443,Itumbiara,52,-18.4093,-49.2158
2444,Itumirim,31,-21.3171,-44.8724
2445,Itupeva,35,-23.1526,-47.0593
2446,Itupiranga,15,-5.13272,-49.3358
